,_id,id_str,username,created_at,tweet,retweet_count,place,location,clean_tweets,len,Sentiment
332,5f41d83e0132c41028c76ae8,1297364241930911748,wakamolcito,Sun Aug 23 02:45:13 +0000 2020,RT @jeonfilter: Me da risa que nos alteramos porque bangtan le dio fav a un tiktok de una chilena como si eso significara alg- BTS EN CHILE…,0,,Chile,jeonfilter da risa alteramos bangtan dio fav tiktok chilena mo si significara alg bts chile,91,0
333,5f41d83f0132c41028c76aea,1297364243298254848,callowaylangfrd,Sun Aug 23 02:45:14 +0000 2020,Chile— Anyways im gonna go read also fighting these “ina*na stans” were fun ngl ok bye oh and Stan Josephine Langfo… https://t.co/dOCpHiU1tR,0,,49/100📚,chile anyways im gonna go read also fighting these ina na stans were fun ngl ok bye oh and stan josephine langfo s t docphiu tr,127,1
334,5f41d83f0132c41028c76aec,1297364243910660097,kennygCFC,Sun Aug 23 02:45:14 +0000 2020,RT @lonlistile: Coño Los forrest gump,0,,"Santiago, Chile",lonlistile co forrest gump,26,0
335,5f41d83f0132c41028c76aee,1297364245261234176,Allison60297451,Sun Aug 23 02:45:14 +0000 2020,#ESPNKnockOut saludos para la familia Campbell Lara desde Rancagua de Chile😊😊😊,0,,,espnknockout saludos familia campbell lara rancagua chile,57,0
336,5f41d8400132c41028c76af0,1297364249874923520,VdeV22449512,Sun Aug 23 02:45:15 +0000 2020,"RT @malmood_: Hola si me pueden ayudar con un rt porque estoy buscando para mi abuelito: terapeuta ocupacional, psicólogo, psiquiatra y/o g…",0,,,malmood hola si pueden ayudar n buscando abuelito terapeuta ocupacional psic logo psiquiatra g,94,0
337,5f41d8410132c41028c76af2,1297364251137409024,janecarvajal,Sun Aug 23 02:45:15 +0000 2020,"RT @lmrendon: El #Apruebo une a Chile, en democracia y diversidad!",0,,vivo en santiago de chile,lmrendon apruebo une chile democracia diversidad,48,0
338,5f41d8410132c41028c76af4,1297364251603095561,TranAlqui,Sun Aug 23 02:45:16 +0000 2020,"RT @nenepla: Dónde están aquellos Diputados que sacan carteles , se disfrazan o vociferan por los DDHH de asesinos y delincuentes que destr…",0,,,nenepla d nde est n aquellos diputados sacan ca eles disfrazan vociferan ddhh asesinos delincuentes destr,105,0
339,5f41d8410132c41028c76af6,1297364253893165058,pilardonosog,Sun Aug 23 02:45:16 +0000 2020,RT @_steelpendex18: Ahora quiero ver a todas las que se embanderan con la sororidad y la empatía hablando de #normavasquez o por ser funcio…,0,,El monte,steelpendex ahora quiero ver todas embanderan n sororidad empat hablando normavasquez ser funcio,96,0
340,5f41d8410132c41028c76af8,1297364254530646016,shannnn___,Sun Aug 23 02:45:16 +0000 2020,Whew chile ima Grama I’m ready to go get in bed and watch Sam &amp; Dean 😫,0,,w/ ma'kailyen ❤️,whew chile ima grama i m ready to go get in bed and watch sam amp dean,70,1
341,5f41d8420132c41028c76afa,1297364257378635777,ClubdeMinnies,Sun Aug 23 02:45:17 +0000 2020,"RT @AcademiayPreun1: Participa por 2 clases gratuitas.
Academia y Preuniversitario de las artes Wayú, Chile 2020. https://t.co/y8ChmPUtVb",0,,Chile,academiaypreun pa icipa clases gratuitas academia preuniversitario way chile s t chmputvb,89,0
342,5f41d8420132c41028c76afc,1297364257848406017,mptamarin,Sun Aug 23 02:45:17 +0000 2020,"RT @salmonresearch: “Chile has slapped a record $6.6 million fine on a Norwegian salmon producer for the 2018 escape of 690,000 antibiotic-…",0,,"Santiago, Chile.",salmonresearch chile slapped re rd million fine on norwegian salmon producer for the escape of antibiotic,105,1
343,5f41d8430132c41028c76afe,1297364260247482370,7bangyg,Sun Aug 23 02:45:18 +0000 2020,RT @jeonfilter: Me da risa que nos alteramos porque bangtan le dio fav a un tiktok de una chilena como si eso significara alg- BTS EN CHILE…,0,,,jeonfilter da risa alteramos bangtan dio fav tiktok chilena mo si significara alg bts chile,91,0
344,5f41d8430132c41028c76b00,1297364260377497600,Omarsitodeleon,Sun Aug 23 02:45:18 +0000 2020,"RT @JorgeGmz15: Es al chile que hay gente que le piensa que Funes falla esa? 😂
Na mamen pues si la definió de primera, y se movió perfecto.…",0,,"Monterrey, Nuevo León, México",jorgegmz chile gente piensa funes falla na mamen pues si defini primera movi perfecto,85,0
345,5f41d8430132c41028c76b02,1297364262281781251,paolitamimi52,Sun Aug 23 02:45:18 +0000 2020,"RT @Thunder_Pantera: Tanques liberando a #Chile.

11 de septiembre de 1973. https://t.co/OLX41V2D8w",0,,,thunder pantera tanques liberando chile septiembre s t olx v d w,64,0
